id,record_id,table_id,title,description
16607,16705,0,"Cases: 27.587279461477",""
16608,16706,0,"XGB Error rate: 0.519279603142026",""
16609,16707,0,"KNN Error rate: 0.5632456090212058",""
16610,16708,0,"",""
16611,16709,0,"H2 Testing policy: 5",""
16612,16710,0,"H3 Contact Tracing: 5",""
16613,16711,0,"H4 Emergency investment in healthcare: 5",""
16614,16712,0,"H5 Investment in vaccines'5",""
16615,16713,0,"H6 Facial Coverings5",""
16616,16714,0,"Policy change today",""
16617,16715,0,"",""
16618,16716,0,"symptoms indicate covid-19: 0.890466",""
16619,16717,0,"symptoms related to influenza: 0.8682386999999999",""
16620,16718,0,"doctors visits related to covid: 7.208113000000001",""
16621,16719,0,"Hospital visits: 7.486101",""
16622,16720,0,"Covid tests: 0.0",""
16623,16721,0,"",""
16624,16722,0,"E1 Income support: 5",""
16625,16723,0,"E2 Debt/contract relief: 5",""
16626,16724,0,"E3 Fiscal measures: 5",""
16627,16725,0,"Policy change today",""
16628,16726,0,"",""
16629,16727,0,"C1 School closing: 5",""
16630,16728,0,"C2_Workplace closing: 5",""
16631,16729,0,"C3_Cancel public events: 5",""
16632,16730,0,"C4_Restrictions on gatherings5",""
16633,16731,0,"C5_Close public transport5",""
16634,16732,0,"C6 Stay at home requirements: 5",""
16635,16733,0,"C7_Restrictions on internal movement5",""
16636,16734,0,"C8 International travel controls5",""
16637,16735,0,"Policy change today",""
16638,16736,0,"",""
16639,16737,0,"move at home %: 0.34146086882550003",""
16640,16738,0,"move away part_time: 0.074986862532123",""
16641,16739,0,"move away full time: 0.04571616906174201",""
16642,16740,0,"",""
16643,16741,0,"H1 Public information campaigns: 5",""
16644,16742,0,"Policy change today",""
16645,16743,0,"",""
16646,16744,0,"search terms related to covid-19 %: 38.67392941",""
16647,16745,0,"Day: 23",""
16648,16746,0,"",""
16649,16747,0,"Deaths: 0.61824082458488",""
16650,16748,0,"Cases: 51.918490580139",""
16651,16749,0,"XGB Error rate: 0.5180315630546299",""
16652,16750,0,"KNN Error rate: 0.5446561248223286",""
16653,16751,0,"",""
16654,16752,0,"H2 Testing policy: 5",""
16655,16753,0,"H3 Contact Tracing: 5",""
16656,16754,0,"H4 Emergency investment in healthcare: 5",""
16657,16755,0,"H5 Investment in vaccines'5",""
16658,16756,0,"H6 Facial Coverings5",""
16659,16757,0,"Policy change today",""
16660,16758,0,"",""
16661,16759,0,"symptoms indicate covid-19: 0.901907",""
16662,16760,0,"symptoms related to influenza: 0.8755045",""
16663,16761,0,"doctors visits related to covid: 7.0959509999999995",""
16664,16762,0,"Hospital visits: 8.488325",""
16665,16763,0,"Covid tests: 10.71428571",""
16666,16764,0,"",""
16667,16765,0,"E1 Income support: 5",""
16668,16766,0,"E2 Debt/contract relief: 5",""
16669,16767,0,"E3 Fiscal measures: 5",""
16670,16768,0,"Policy change today",""
16671,16769,0,"",""
16672,16770,0,"C1 School closing: 5",""
16673,16771,0,"C2_Workplace closing: 5",""
16674,16772,0,"C3_Cancel public events: 5",""
16675,16773,0,"C4_Restrictions on gatherings5",""
16676,16774,0,"C5_Close public transport5",""
16677,16775,0,"C6 Stay at home requirements: 5",""
16678,16776,0,"C7_Restrictions on internal movement5",""
16679,16777,0,"C8 International travel controls5",""
16680,16778,0,"Policy change today",""
16681,16779,0,"",""
16682,16780,0,"move at home %: 0.32529766818868",""
16683,16781,0,"move away part_time: 0.068697521511636",""
16684,16782,0,"move away full time: 0.039738625701498005",""
16685,16783,0,"",""
16686,16784,0,"H1 Public information campaigns: 5",""
16687,16785,0,"Policy change today",""
16688,16786,0,"",""
16689,16787,0,"search terms related to covid-19 %: 35.10379515",""
16690,16788,0,"Day: 24",""
16691,16789,0,"",""
16692,16790,0,"Deaths: 0.97544663434504",""
16693,16791,0,"Cases: 24.894497203285",""
16694,16792,0,"XGB Error rate: 0.5195604137272769",""
16695,16793,0,"KNN Error rate: 0.5388143360109916",""
16696,16794,0,"",""
16697,16795,0,"H2 Testing policy: 5",""
16698,16796,0,"H3 Contact Tracing: 5",""
16699,16797,0,"H4 Emergency investment in healthcare: 5",""
16700,16798,0,"H5 Investment in vaccines'5",""
16701,16799,0,"H6 Facial Coverings5",""
16702,16800,0,"Policy change today",""
16703,16801,0,"",""
16704,16802,0,"symptoms indicate covid-19: 0.973778",""
16705,16803,0,"symptoms related to influenza: 0.9452748",""
16706,16804,0,"doctors visits related to covid: 7.418457000000001",""
16707,16805,0,"Hospital visits: 8.705886999999999",""
16708,16806,0,"Covid tests: 11.40350877",""
16709,16807,0,"",""
16710,16808,0,"E1 Income support: 5",""
16711,16809,0,"E2 Debt/contract relief: 5",""
16712,16810,0,"E3 Fiscal measures: 5",""
16713,16811,0,"Policy change today",""
16714,16812,0,"",""
16715,16813,0,"C1 School closing: 5",""
16716,16814,0,"C2_Workplace closing: 5",""
16717,16815,0,"C3_Cancel public events: 5",""
16718,16816,0,"C4_Restrictions on gatherings5",""
16719,16817,0,"C5_Close public transport5",""
16720,16818,0,"C6 Stay at home requirements: 5",""
16721,16819,0,"C7_Restrictions on internal movement5",""
16722,16820,0,"C8 International travel controls5",""
16723,16821,0,"Policy change today",""
16724,16822,0,"",""
16725,16823,0,"move at home %: 0.3322599200535",""
16726,16824,0,"move away part_time: 0.071150959265354",""
16727,16825,0,"move away full time: 0.041117595622698",""
16728,16826,0,"",""
16729,16827,0,"H1 Public information campaigns: 5",""
16730,16828,0,"Policy change today",""
16731,16829,0,"",""
16732,16830,0,"search terms related to covid-19 %: 33.69488877",""
16733,16831,0,"Day: 25",""
16734,16832,0,"",""
16735,16833,0,"Deaths: 0.3846831797417",""
16736,16834,0,"Cases: 42.466275306486004",""
16737,16835,0,"XGB Error rate: 0.5188647484348479",""
16738,16836,0,"KNN Error rate: 0.5067603575071943",""
16739,16837,0,"",""
16740,16838,0,"H2 Testing policy: 5",""
16741,16839,0,"H3 Contact Tracing: 5",""
16742,16840,0,"H4 Emergency investment in healthcare: 5",""
16743,16841,0,"H5 Investment in vaccines'5",""
16744,16842,0,"H6 Facial Coverings5",""
16745,16843,0,"Policy change today",""
16746,16844,0,"",""
16747,16845,0,"symptoms indicate covid-19: 1.064531",""
16748,16846,0,"symptoms related to influenza: 1.0347009",""
16749,16847,0,"doctors visits related to covid: 7.4133949999999995",""
16750,16848,0,"Hospital visits: 9.031121",""
16751,16849,0,"Covid tests: 9.85915493",""
16752,16850,0,"",""
16753,16851,0,"E1 Income support: 5",""
16754,16852,0,"E2 Debt/contract relief: 5",""
16755,16853,0,"E3 Fiscal measures: 5",""
16756,16854,0,"Policy change today",""
16757,16855,0,"",""
16758,16856,0,"C1 School closing: 5",""
16759,16857,0,"C2_Workplace closing: 5",""
16760,16858,0,"C3_Cancel public events: 5",""
16761,16859,0,"C4_Restrictions on gatherings5",""
16762,16860,0,"C5_Close public transport5",""
16763,16861,0,"C6 Stay at home requirements: 5",""
16764,16862,0,"C7_Restrictions on internal movement5",""
16765,16863,0,"C8 International travel controlsCDC continues to report foreign travelers from certain countries being prohibited.    https://web.archive.org/web/20200704074801/https://www.cdc.gov/coronavirus/2019-ncov/travelers/from-other-countries.html",""
16766,16864,0,"Policy change today",""
16767,16865,0,"",""
16768,16866,0,"move at home %: 0.32807939937577",""
16769,16867,0,"move away part_time: 0.070827902447102",""
16770,16868,0,"move away full time: 0.040840995781928",""
16771,16869,0,"",""
16772,16870,0,"H1 Public information campaigns: 5",""
16773,16871,0,"Policy change today",""
16774,16872,0,"",""
16775,16873,0,"search terms related to covid-19 %: 41.62674523",""
16776,16874,0,"Day: 26",""
16777,16875,0,"",""
16778,16876,0,"Deaths: 0.56328608462178",""
16779,16877,0,"Cases: 46.409277898838",""
16780,16878,0,"XGB Error rate: 0.487222057381917",""
16781,16879,0,"KNN Error rate: 0.5187017598597461",""
16782,16880,0,"",""
16783,16881,0,"H2 Testing policy: 5",""
16784,16882,0,"H3 Contact Tracing: 5",""
16785,16883,0,"H4 Emergency investment in healthcare: 5",""
16786,16884,0,"H5 Investment in vaccines'5",""
16787,16885,0,"H6 Facial Coverings5",""
16788,16886,0,"Policy change today",""
16789,16887,0,"",""
16790,16888,0,"symptoms indicate covid-19: 1.0530198999999998",""
16791,16889,0,"symptoms related to influenza: 1.0191265",""
16792,16890,0,"doctors visits related to covid: 7.733732000000001",""
16793,16891,0,"Hospital visits: 9.36862",""
16794,16892,0,"Covid tests: 9.71428571",""
16795,16893,0,"",""
16796,16894,0,"E1 Income support: 5",""
16797,16895,0,"E2 Debt/contract relief: 5",""
16798,16896,0,"E3 Fiscal measures: 5",""
16799,16897,0,"Policy change today",""
16800,16898,0,"",""
16801,16899,0,"C1 School closing: 5",""
16802,16900,0,"C2_Workplace closing: 5",""
16803,16901,0,"C3_Cancel public events: 5",""
16804,16902,0,"C4_Restrictions on gatherings5",""
16805,16903,0,"C5_Close public transport5",""
16806,16904,0,"C6 Stay at home requirements: 5",""
16807,16905,0,"C7_Restrictions on internal movement5",""
16808,16906,0,"C8 International travel controls5",""
16809,16907,0,"Policy change today",""
16810,16908,0,"",""
16811,16909,0,"move at home %: 0.3291181449237",""
16812,16910,0,"move away part_time: 0.07442853867917",""
16813,16911,0,"move away full time: 0.044682724534105",""
16814,16912,0,"",""
16815,16913,0,"H1 Public information campaigns: 5",""
16816,16914,0,"Policy change today",""
16817,16915,0,"",""
16818,16916,0,"search terms related to covid-19 %: 41.97979405",""
16819,16917,0,"Day: 27",""
16820,16918,0,"",""
16821,16919,0,"Deaths: 0.6045021395941099",""
16822,16920,0,"Cases: 47.604543493036005",""
16823,16921,0,"XGB Error rate: 0.48318855111458764",""
16824,16922,0,"KNN Error rate: 0.48037870967276214",""
16825,16923,0,"",""
16826,16924,0,"H2 Testing policy: 5",""
16827,16925,0,"H3 Contact Tracing: 5",""
16828,16926,0,"H4 Emergency investment in healthcare: 5",""
16829,16927,0,"H5 Investment in vaccines'5",""
16830,16928,0,"H6 Facial Coverings5",""
16831,16929,0,"Policy change today",""
16832,16930,0,"",""
16833,16931,0,"symptoms indicate covid-19: 1.0729574",""
16834,16932,0,"symptoms related to influenza: 1.0444885",""
16835,16933,0,"doctors visits related to covid: 8.226947000000001",""
16836,16934,0,"Hospital visits: 9.911411",""
16837,16935,0,"Covid tests: 9.71428571",""
16838,16936,0,"",""
16839,16937,0,"E1 Income support: 5",""
16840,16938,0,"E2 Debt/contract relief: 5",""
16841,16939,0,"E3 Fiscal measures: 5",""
16842,16940,0,"Policy change today",""
16843,16941,0,"",""
16844,16942,0,"C1 School closing: 5",""
16845,16943,0,"C2_Workplace closing: 5",""
16846,16944,0,"C3_Cancel public events: 5",""
16847,16945,0,"C4_Restrictions on gatherings5",""
16848,16946,0,"C5_Close public transport5",""
16849,16947,0,"C6 Stay at home requirements: 5",""
16850,16948,0,"C7_Restrictions on internal movement5",""
16851,16949,0,"C8 International travel controls5",""
16852,16950,0,"Policy change today",""
16853,16951,0,"",""
16854,16952,0,"move at home %: 0.35758895801071006",""
16855,16953,0,"move away part_time: 0.062153050847347",""
16856,16954,0,"move away full time: 0.032197947209339",""
16857,16955,0,"",""
16858,16956,0,"H1 Public information campaigns: 5",""
16859,16957,0,"Policy change today",""
16860,16958,0,"",""
16861,16959,0,"search terms related to covid-19 %: 31.85546039",""
16862,16960,0,"Day: 28",""
16863,16961,0,"",""
16864,16962,0,"Deaths: 0.19234158987085",""
16865,16963,0,"Cases: 52.152048224983",""
16866,16964,0,"XGB Error rate: 0.49621607067175166",""
16867,16965,0,"KNN Error rate: 0.4746009273351503",""
16868,16966,0,"",""
16869,16967,0,"H2 Testing policy: 5",""
16870,16968,0,"H3 Contact Tracing: 5",""
16871,16969,0,"H4 Emergency investment in healthcare: 5",""
16872,16970,0,"H5 Investment in vaccines'5",""
16873,16971,0,"H6 Facial Coverings5",""
16874,16972,0,"Policy change today",""
16875,16973,0,"",""
16876,16974,0,"symptoms indicate covid-19: 1.0942916999999999",""
16877,16975,0,"symptoms related to influenza: 1.0515158000000002",""
16878,16976,0,"doctors visits related to covid: 8.251161",""
16879,16977,0,"Hospital visits: 10.865738",""
16880,16978,0,"Covid tests: 9.77011494",""
16881,16979,0,"",""
16882,16980,0,"E1 Income support: 5",""
16883,16981,0,"E2 Debt/contract relief: 5",""
16884,16982,0,"E3 Fiscal measures: 5",""
16885,16983,0,"Policy change today",""
16886,16984,0,"",""
16887,16985,0,"C1 School closing: 5",""
16888,16986,0,"C2_Workplace closing: 5",""
16889,16987,0,"C3_Cancel public events: 5",""
16890,16988,0,"C4_Restrictions on gatherings5",""
16891,16989,0,"C5_Close public transport5",""
16892,16990,0,"C6 Stay at home requirements: 5",""
16893,16991,0,"C7_Restrictions on internal movement5",""
16894,16992,0,"C8 International travel controls5",""
16895,16993,0,"Policy change today",""
16896,16994,0,"",""
16897,16995,0,"move at home %: 0.3744770425637",""
16898,16996,0,"move away part_time: 0.05469379749849",""
16899,16997,0,"move away full time: 0.030465502794839",""
16900,16998,0,"",""
16901,16999,0,"H1 Public information campaigns: 5",""
16902,17000,0,"Policy change today",""
16903,17001,0,"",""
16904,17002,0,"search terms related to covid-19 %: 29.85488763",""
16905,17003,0,"Day: 29",""
16906,17004,0,"",""
16907,17005,0,"Deaths: 0.054954739963101",""
16908,17006,0,"Cases: 8.5866781192345",""
16909,17007,0,"XGB Error rate: 0.5246726767845625",""
16910,17008,0,"KNN Error rate: 0.4832305185762826",""
16911,17009,0,"",""
16912,17010,0,"H2 Testing policy: 5",""
16913,17011,0,"H3 Contact Tracing: 5",""
16914,17012,0,"H4 Emergency investment in healthcare: 5",""
16915,17013,0,"H5 Investment in vaccines'5",""
16916,17014,0,"H6 Facial Coverings5",""
16917,17015,0,"Policy change today",""
16918,17016,0,"",""
16919,17017,0,"symptoms indicate covid-19: 1.0584281999999998",""
16920,17018,0,"symptoms related to influenza: 1.0206133",""
16921,17019,0,"doctors visits related to covid: 8.264549",""
16922,17020,0,"Hospital visits: 11.873227",""
16923,17021,0,"Covid tests: 8.82352941",""
16924,17022,0,"",""
16925,17023,0,"E1 Income support: 5",""
16926,17024,0,"E2 Debt/contract relief: 5",""
16927,17025,0,"E3 Fiscal measures: 5",""
16928,17026,0,"Policy change today",""
16929,17027,0,"",""
16930,17028,0,"C1 School closing: EO2020-44 extends school closures to August 17, though distance learning may take place earlier.  https://web.archive.org/web/20200722234919/https://azgovernor.gov/file/35148/download?token=jFLDklga",""
16931,17029,0,"C2_Workplace closing: Executive Order 2020-43: Pausing of Arizona’s Reopening — Slowing the Spread of COVID-19, includes pausing operations of bars, indoor gyms, fitness clubs or centers, indoor movie theaters, waterparks and tubing operations, effective 8pm tonight, June 29 until at least July 27.   https://web.archive.org/web/20200724064407/https://azgovernor.gov/file/35147/download?token=4zgksq5W",""
16932,17030,0,"C3_Cancel public events: With EO2020-43, effective June 29, 2020, organized public events of more than 50 people are prohibited unless the city, town or county in unincorporated areas has approved the event, and only if adequate safety precautions are implemented, including physical distancing measures.”    https://web.archive.org/web/20200724064407/https://azgovernor.gov/file/35147/download?token=4zgksq5W",""
16933,17031,0,"C4_Restrictions on gatheringsWhile EO2020-43, effective June 29, 2020, bans organized public events of more than 50 people and limits pools to groups of 10, there continues to be no strict restriction on private gatherings.  https://web.archive.org/web/20200724064407/https://azgovernor.gov/file/35147/download?token=4zgksq5W  ",""
16934,17032,0,"C5_Close public transport5",""
16935,17033,0,"C6 Stay at home requirements: 5",""
16936,17034,0,"C7_Restrictions on internal movement5",""
16937,17035,0,"C8 International travel controls5",""
16938,17036,0,"Policy change today",""
16939,17037,0,"",""
16940,17038,0,"move at home %: 0.31896666971001",""
16941,17039,0,"move away part_time: 0.062558221500427",""
16942,17040,0,"move away full time: 0.036552689520604",""
16943,17041,0,"",""
16944,17042,0,"H1 Public information campaigns: 5",""
16945,17043,0,"Policy change today",""
16946,17044,0,"",""
16947,17045,0,"search terms related to covid-19 %: 26.71472232",""
16948,17046,0,"Day: 30",""
16949,17047,0,"",""
16950,17048,0,"Deaths: 0.6457181945664301",""
16951,17049,0,"Cases: 64.33826181180001",""
16952,17050,0,"XGB Error rate: 0.43686427623972846",""
16953,17051,0,"KNN Error rate: 0.43758222381408285",""
16954,17052,0,"",""
16955,17053,0,"H2 Testing policy: 5",""
16956,17054,0,"H3 Contact Tracing: 5",""
16957,17055,0,"H4 Emergency investment in healthcare: 5",""
16958,17056,0,"H5 Investment in vaccines'5",""
16959,17057,0,"H6 Facial Coverings5",""
16960,17058,0,"Policy change today",""
16961,17059,0,"",""
16962,17060,0,"symptoms indicate covid-19: 1.1228804",""
16963,17061,0,"symptoms related to influenza: 1.0699675",""
16964,17062,0,"doctors visits related to covid: 8.443206",""
16965,17063,0,"Hospital visits: 12.473941",""
16966,17064,0,"Covid tests: 8.45070423",""
16967,17065,0,"",""
16968,17066,0,"E1 Income support: 5",""
16969,17067,0,"E2 Debt/contract relief: 5",""
16970,17068,0,"E3 Fiscal measures: 5",""
16971,17069,0,"Policy change today",""
16972,17070,0,"",""
16973,17071,0,"C1 School closing: 5",""
16974,17072,0,"C2_Workplace closing: 5",""
16975,17073,0,"C3_Cancel public events: 5",""
16976,17074,0,"C4_Restrictions on gatherings5",""
16977,17075,0,"C5_Close public transport5",""
16978,17076,0,"C6 Stay at home requirements: 5",""
16979,17077,0,"C7_Restrictions on internal movement5",""
16980,17078,0,"C8 International travel controls5",""
16981,17079,0,"Policy change today",""
16982,17080,0,"",""
16983,17081,0,"move at home %: 0.3264278682528",""
16984,17082,0,"move away part_time: 0.07266291981388001",""
16985,17083,0,"move away full time: 0.043960211472176006",""
16986,17084,0,"",""
16987,17085,0,"H1 Public information campaigns: 5",""
16988,17086,0,"Policy change today",""
16989,17087,0,"",""
16990,17088,0,"search terms related to covid-19 %: 30.78836904",""
16991,17089,0,"Florida Month:6",""
16992,17093,0,"Stringency Index: 73.61",""
16993,17094,0,"Government Response Index: 70.24",""
16994,17095,0,"Containment/ Health Index: 67.36",""
16995,17096,0,"Economic Support Index: 87.5",""
16996,17098,0,"Stringency Index: 73.61",""
16997,17099,0,"Government Response Index: 70.24",""
16998,17100,0,"Containment/ Health Index: 67.36",""
16999,17101,0,"Economic Support Index: 87.5",""
17000,17104,0,"Stringency Index: 73.61",""
17001,17105,0,"Government Response Index: 70.24",""
17002,17106,0,"Containment/ Health Index: 67.36",""
17003,17107,0,"Economic Support Index: 87.5",""
17004,17109,0,"Stringency Index: 73.61",""
17005,17110,0,"Government Response Index: 70.24",""
17006,17111,0,"Containment/ Health Index: 67.36",""
17007,17112,0,"Economic Support Index: 87.5",""
17008,17113,0,"Day: 1",""
17009,17114,0,"",""
17010,17115,0,"Deaths: 0.041903856071986996",""
17011,17116,0,"Cases: 3.1055413333350996",""
17012,17117,0,"XGB Error rate: 0.3312225955959625",""
17013,17118,0,"KNN Error rate: 0.4127051834188156",""
17014,17119,0,"",""
17015,17120,0,"H2 Testing policy: 5",""
17016,17121,0,"H3 Contact Tracing: 5",""
17017,17122,0,"H4 Emergency investment in healthcare: 5",""
17018,17123,0,"H5 Investment in vaccines'5",""
17019,17124,0,"H6 Facial Coverings5",""
17020,17125,0,"Policy change today",""
17021,17126,0,"",""
17022,17127,0,"symptoms indicate covid-19: 0.36603800000000003",""
17023,17128,0,"symptoms related to influenza: 0.3531876",""
17024,17129,0,"doctors visits related to covid: 1.807527",""
17025,17130,0,"Hospital visits: 2.11548",""
17026,17131,0,"Covid tests: 5.31004989",""
17027,17132,0,"",""
17028,17133,0,"E1 Income support: 5",""
17029,17134,0,"E2 Debt/contract relief: June 1, 2020 – The Governor announced the extension of his statewide moratorium on evictions and foreclosures to July 1.    https://web.archive.org/web/20200610080939/https://www.tampabay.com/news/business/2020/06/01/gov-desantis-extends-moratorium-on-florida-evictions-and-foreclosures-until-july-1/  ",""
17030,17135,0,"E3 Fiscal measures: 5",""
17031,17136,0,"Policy change today",""
17032,17137,0,"",""
17033,17138,0,"C1 School closing: 5",""
17034,17139,0,"C2_Workplace closing: Effective June 1, the City of Miami Beach allows commercial lodging establishments (i.e. hotels, hostels, dormitories) and swimming pools to reopen.    Link:  https://web.archive.org/web/20200810200629/https://www.miamibeachfl.gov/wp-content/uploads/2020/05/Phase-2-Reopening-Order-and-Emergency-Measures-Effective-05302020-final-1.pdf",""
17035,17140,0,"C3_Cancel public events: 5",""
17036,17141,0,"C4_Restrictions on gatherings5",""
17037,17142,0,"C5_Close public transport5",""
17038,17143,0,"C6 Stay at home requirements: 5",""
17039,17144,0,"C7_Restrictions on internal movement5",""
17040,17145,0,"C8 International travel controls5",""
17041,17146,0,"Policy change today",""
17042,17147,0,"",""
17043,17148,0,"move at home %: 0.32545866229602",""
17044,17149,0,"move away part_time: 0.08167562777365801",""
17045,17150,0,"move away full time: 0.05274915192461099",""
17046,17151,0,"",""
17047,17152,0,"H1 Public information campaigns: 5",""
17048,17153,0,"Policy change today",""
17049,17154,0,"",""
17050,17155,0,"search terms related to covid-19 %: 4.48569053",""
17051,17156,0,"Day: 2",""
17052,17157,0,"",""
17053,17158,0,"Deaths: 0.32591888055990004",""
17054,17159,0,"Cases: 2.8727421329351004",""
17055,17160,0,"XGB Error rate: 0.325884607924885",""
17056,17161,0,"KNN Error rate: 0.42985222068112194",""
17057,17162,0,"",""
17058,17163,0,"H2 Testing policy: 5",""
17059,17164,0,"H3 Contact Tracing: 5",""
17060,17165,0,"H4 Emergency investment in healthcare: 5",""
17061,17166,0,"H5 Investment in vaccines'5",""
17062,17167,0,"H6 Facial Coverings5",""
17063,17168,0,"Policy change today",""
17064,17169,0,"",""
17065,17170,0,"symptoms indicate covid-19: 0.3620595",""
17066,17171,0,"symptoms related to influenza: 0.340961",""
17067,17172,0,"doctors visits related to covid: 1.865566",""
17068,17173,0,"Hospital visits: 2.112891",""
17069,17174,0,"Covid tests: 5.20527859",""
17070,17175,0,"",""
17071,17176,0,"E1 Income support: 5",""
17072,17177,0,"E2 Debt/contract relief: 5",""
17073,17178,0,"E3 Fiscal measures: 5",""
17074,17179,0,"Policy change today",""
17075,17180,0,"",""
17076,17181,0,"C1 School closing: 5",""
17077,17182,0,"C2_Workplace closing: 5",""
17078,17183,0,"C3_Cancel public events: 5",""
17079,17184,0,"C4_Restrictions on gatherings5",""
17080,17185,0,"C5_Close public transport5",""
17081,17186,0,"C6 Stay at home requirements: 5",""
17082,17187,0,"C7_Restrictions on internal movement5",""
17083,17188,0,"C8 International travel controls5",""
17084,17189,0,"Policy change today",""
17085,17190,0,"",""
17086,17191,0,"move at home %: 0.31483611243019",""
17087,17192,0,"move away part_time: 0.072347278584025",""
17088,17193,0,"move away full time: 0.042486712368839004",""
17089,17194,0,"",""
17090,17195,0,"H1 Public information campaigns: 5",""
17091,17196,0,"Policy change today",""
17092,17197,0,"",""
17093,17198,0,"search terms related to covid-19 %: 4.43171955",""
17094,17199,0,"Day: 3",""
17095,17200,0,"",""
17096,17201,0,"Deaths: 0.16761542428795",""
17097,17202,0,"Cases: 6.1319309385342",""
17098,17203,0,"XGB Error rate: 0.3036528918452585",""
17099,17204,0,"KNN Error rate: 0.4253934668560331",""
17100,17205,0,"",""
17101,17206,0,"H2 Testing policy: 5",""
17102,17207,0,"H3 Contact Tracing: 5",""
17103,17208,0,"H4 Emergency investment in healthcare: 5",""
17104,17209,0,"H5 Investment in vaccines'5",""
17105,17210,0,"H6 Facial Coverings5",""
17106,17211,0,"Policy change today",""
17107,17212,0,"",""
17108,17213,0,"symptoms indicate covid-19: 0.35547790000000007",""
17109,17214,0,"symptoms related to influenza: 0.3304953",""
17110,17215,0,"doctors visits related to covid: 1.9397330000000002",""
17111,17216,0,"Hospital visits: 2.118145",""
17112,17217,0,"Covid tests: 5.64325178",""
17113,17218,0,"",""
17114,17219,0,"E1 Income support: 5",""
17115,17220,0,"E2 Debt/contract relief: 5",""
17116,17221,0,"E3 Fiscal measures: 5",""
17117,17222,0,"Policy change today",""
17118,17223,0,"",""
17119,17224,0,"C1 School closing: 5",""
17120,17225,0,"C2_Workplace closing: 5",""
17121,17226,0,"C3_Cancel public events: June 3   Re-Open Florida Task Force- Phase 2:  Large sporting events should use strict social distancing guidelines and limit occupancy to 50% of capacity. Coded as a 2T as not some counties still have strict limits on gatherings which prevent public events from occurring. All counties in this stage except Miami-Dade, Broward, and Palm Beach are in Phase 2.    Official document:  https://web.archive.org/web/20200501054339/https://www.flgov.com/wp-content/uploads/covid19/Taskforce%20Report.pdf    Details of dates:http://archive.vn/SSww8",""
17122,17227,0,"C4_Restrictions on gatherings5",""
17123,17228,0,"C5_Close public transport5",""
17124,17229,0,"C6 Stay at home requirements: Mayor of Miami-Dade County moved nighly curfew to midnight for the George Floyd protests. Nightly curfews end 6 AM.  Twitter link:  http://archive.vn/WsDPl  Media link:  http://archive.vn/zbA2D",""
17125,17230,0,"C7_Restrictions on internal movement5",""
17126,17231,0,"C8 International travel controls5",""
17127,17232,0,"Policy change today",""
17128,17233,0,"",""
17129,17234,0,"move at home %: 0.30667618527775004",""
17130,17235,0,"move away part_time: 0.071629713908989",""
17131,17236,0,"move away full time: 0.042514228065128994",""
17132,17237,0,"",""
17133,17238,0,"H1 Public information campaigns: 5",""
17134,17239,0,"Policy change today",""
17135,17240,0,"",""
17136,17241,0,"search terms related to covid-19 %: 6.09252161",""
17137,17242,0,"Day: 4",""
17138,17243,0,"",""
17139,17244,0,"Deaths: 0.19089534432794",""
17140,17245,0,"Cases: 6.60684130735",""
17141,17246,0,"XGB Error rate: 0.5476199188291595",""
17142,17247,0,"KNN Error rate: 0.45444163135010174",""
17143,17248,0,"",""
17144,17249,0,"H2 Testing policy: 5",""
17145,17250,0,"H3 Contact Tracing: 5",""
17146,17251,0,"H4 Emergency investment in healthcare: 5",""
17147,17252,0,"H5 Investment in vaccines'5",""
17148,17253,0,"H6 Facial Coverings5",""
17149,17254,0,"Policy change today",""
17150,17255,0,"",""
17151,17256,0,"symptoms indicate covid-19: 0.36373099999999997",""
17152,17257,0,"symptoms related to influenza: 0.33582049999999997",""
17153,17258,0,"doctors visits related to covid: 2.0887990000000003",""
17154,17259,0,"Hospital visits: 2.066563",""
17155,17260,0,"Covid tests: 5.35917902",""
17156,17261,0,"",""
17157,17262,0,"E1 Income support: 5",""
17158,17263,0,"E2 Debt/contract relief: 5",""
17159,17264,0,"E3 Fiscal measures: 5",""
17160,17265,0,"Policy change today",""
17161,17266,0,"",""
17162,17267,0,"C1 School closing: Private universities, for instance, the University of Miami, continue remote Summer courses.     Link:  https://web.archive.org/web/20200809175402/https://registrar.miami.edu/dates-and-deadlines/academic-calendars/summer-20202.pdf  https://web.archive.org/web/20200809175723/https://www.messages.miami.edu/messages/2020/04/04-27-20-summer-courses.html",""
17163,17268,0,"C2_Workplace closing: 5",""
17164,17269,0,"C3_Cancel public events: 5",""
17165,17270,0,"C4_Restrictions on gatherings5",""
17166,17271,0,"C5_Close public transport5",""
17167,17272,0,"C6 Stay at home requirements: 5",""
17168,17273,0,"C7_Restrictions on internal movement5",""
17169,17274,0,"C8 International travel controls5",""
17170,17275,0,"Policy change today",""
17171,17276,0,"",""
17172,17277,0,"move at home %: 0.31175272294527",""
17173,17278,0,"move away part_time: 0.073028303606295",""
17174,17279,0,"move away full time: 0.04485900905991999",""
17175,17280,0,"",""
17176,17281,0,"H1 Public information campaigns: 5",""
17177,17282,0,"Policy change today",""
17178,17283,0,"",""
17179,17284,0,"search terms related to covid-19 %: 6.96277437",""
17180,17285,0,"Day: 5",""
17181,17286,0,"",""
17182,17287,0,"Deaths: 0.24676715242393",""
17183,17288,0,"Cases: 6.076059130438201",""
17184,17289,0,"XGB Error rate: 0.5422441688892105",""
17185,17290,0,"KNN Error rate: 0.46643950955112334",""
17186,17291,0,"",""
